source,game,period,draw_date,draw,trial,open_no,source_url,source_note,non_official,status_code,parse_ok,error
一定牛/ydniu,排列五,2026161,2026-06-20,56205,47994,,https://m.ydniu.com/kaijiang/pl5/sjh/2026161.html,页面明确标注为排列五五位模拟试机号，属于互联网模拟数据，不是官方试机号。,是,200,是,
3D之家/3d178,福彩3D,2026161,2026-06-20,529,114,,https://www.3d178.cn/kaijiang/2026/2026161.shtml,3D之家页面所列试机号；与彩宝网口径可能不同，原样独立保留。,否,200,是,
彩宝网/8200,福彩3D,2026161,2026-06-20,529,405,953,https://www.8200.cn/kjh/3d/2026161.htm,福彩3D页面口径：同时列出开机号与试机号。,否,200,是,
彩宝网/8200,排列三,2026162,2026-06-21,369,813,,https://www.8200.cn/kjh/p3/2026162.htm,排列三页面所列三位试机号；排列三与排列五共用同一期体彩摇奖流程。,否,200,是,
一定牛/ydniu,排列五,2026162,2026-06-21,36963,22500,,https://m.ydniu.com/kaijiang/pl5/sjh/2026162.html,页面明确标注为排列五五位模拟试机号，属于互联网模拟数据，不是官方试机号。,是,200,是,
3D之家/3d178,福彩3D,2026162,2026-06-21,585,289,,https://www.3d178.cn/kaijiang/2026/2026162.shtml,3D之家页面所列试机号；与彩宝网口径可能不同，原样独立保留。,否,200,是,
彩宝网/8200,福彩3D,2026162,2026-06-21,585,866,916,https://www.8200.cn/kjh/3d/2026162.htm,福彩3D页面口径：同时列出开机号与试机号。,否,200,是,
彩宝网/8200,排列三,2026163,2026-06-22,346,958,,https://www.8200.cn/kjh/p3/2026163.htm,排列三页面所列三位试机号；排列三与排列五共用同一期体彩摇奖流程。,否,200,是,
一定牛/ydniu,排列五,2026163,2026-06-22,34649,18901,,https://m.ydniu.com/kaijiang/pl5/sjh/2026163.html,页面明确标注为排列五五位模拟试机号，属于互联网模拟数据，不是官方试机号。,是,200,是,
3D之家/3d178,福彩3D,2026163,2026-06-22,537,466,,https://www.3d178.cn/kaijiang/2026/2026163.shtml,3D之家页面所列试机号；与彩宝网口径可能不同，原样独立保留。,否,200,是,
彩宝网/8200,福彩3D,2026163,2026-06-22,537,715,951,https://www.8200.cn/kjh/3d/2026163.htm,福彩3D页面口径：同时列出开机号与试机号。,否,200,是,
彩宝网/8200,排列三,2026164,2026-06-23,715,403,,https://www.8200.cn/kjh/p3/2026164.htm,排列三页面所列三位试机号；排列三与排列五共用同一期体彩摇奖流程。,否,200,是,
一定牛/ydniu,排列五,2026164,2026-06-23,71572,42381,,https://m.ydniu.com/kaijiang/pl5/sjh/2026164.html,页面明确标注为排列五五位模拟试机号，属于互联网模拟数据，不是官方试机号。,是,200,是,
3D之家/3d178,福彩3D,2026164,2026-06-23,690,620,,https://www.3d178.cn/kaijiang/2026/2026164.shtml,3D之家页面所列试机号；与彩宝网口径可能不同，原样独立保留。,否,200,是,
彩宝网/8200,福彩3D,2026164,2026-06-23,690,037,012,https://www.8200.cn/kjh/3d/2026164.htm,福彩3D页面口径：同时列出开机号与试机号。,否,200,是,
彩宝网/8200,排列三,2026165,2026-06-24,294,405,,https://www.8200.cn/kjh/p3/2026165.htm,排列三页面所列三位试机号；排列三与排列五共用同一期体彩摇奖流程。,否,200,是,
一定牛/ydniu,排列五,2026165,2026-06-24,29449,17636,,https://m.ydniu.com/kaijiang/pl5/sjh/2026165.html,页面明确标注为排列五五位模拟试机号，属于互联网模拟数据，不是官方试机号。,是,200,是,
3D之家/3d178,福彩3D,2026165,2026-06-24,424,894,,https://www.3d178.cn/kaijiang/2026/2026165.shtml,3D之家页面所列试机号；与彩宝网口径可能不同，原样独立保留。,否,200,是,
彩宝网/8200,福彩3D,2026165,2026-06-24,424,680,875,https://www.8200.cn/kjh/3d/2026165.htm,福彩3D页面口径：同时列出开机号与试机号。,否,200,是,
彩宝网/8200,排列三,2026166,2026-06-25,229,405,,https://www.8200.cn/kjh/p3/2026166.htm,排列三页面所列三位试机号；排列三与排列五共用同一期体彩摇奖流程。,否,200,是,
一定牛/ydniu,排列五,2026166,2026-06-25,22950,79717,,https://m.ydniu.com/kaijiang/pl5/sjh/2026166.html,页面明确标注为排列五五位模拟试机号，属于互联网模拟数据，不是官方试机号。,是,200,是,
3D之家/3d178,福彩3D,2026166,2026-06-25,900,394,,https://www.3d178.cn/kaijiang/2026/2026166.shtml,3D之家页面所列试机号；与彩宝网口径可能不同，原样独立保留。,否,200,是,
彩宝网/8200,福彩3D,2026166,2026-06-25,900,247,234,https://www.8200.cn/kjh/3d/2026166.htm,福彩3D页面口径：同时列出开机号与试机号。,否,200,是,
彩宝网/8200,排列三,2026167,2026-06-26,012,803,,https://www.8200.cn/kjh/p3/2026167.htm,排列三页面所列三位试机号；排列三与排列五共用同一期体彩摇奖流程。,否,200,是,
一定牛/ydniu,排列五,2026167,2026-06-26,01231,57102,,https://m.ydniu.com/kaijiang/pl5/sjh/2026167.html,页面明确标注为排列五五位模拟试机号，属于互联网模拟数据，不是官方试机号。,是,200,是,
3D之家/3d178,福彩3D,2026167,2026-06-26,631,638,,https://www.3d178.cn/kaijiang/2026/2026167.shtml,3D之家页面所列试机号；与彩宝网口径可能不同，原样独立保留。,否,200,是,
彩宝网/8200,福彩3D,2026167,2026-06-26,631,938,387,https://www.8200.cn/kjh/3d/2026167.htm,福彩3D页面口径：同时列出开机号与试机号。,否,200,是,
彩宝网/8200,排列三,2026168,2026-06-27,192,273,,https://www.8200.cn/kjh/p3/2026168.htm,排列三页面所列三位试机号；排列三与排列五共用同一期体彩摇奖流程。,否,200,是,
一定牛/ydniu,排列五,2026168,2026-06-27,19274,43240,,https://m.ydniu.com/kaijiang/pl5/sjh/2026168.html,页面明确标注为排列五五位模拟试机号，属于互联网模拟数据，不是官方试机号。,是,200,是,
3D之家/3d178,福彩3D,2026168,2026-06-27,130,460,,https://www.3d178.cn/kaijiang/2026/2026168.shtml,3D之家页面所列试机号；与彩宝网口径可能不同，原样独立保留。,否,200,是,
彩宝网/8200,福彩3D,2026168,2026-06-27,130,716,586,https://www.8200.cn/kjh/3d/2026168.htm,福彩3D页面口径：同时列出开机号与试机号。,否,200,是,
彩宝网/8200,排列三,2026169,2026-06-28,884,452,,https://www.8200.cn/kjh/p3/2026169.htm,排列三页面所列三位试机号；排列三与排列五共用同一期体彩摇奖流程。,否,200,是,
一定牛/ydniu,排列五,2026169,2026-06-28,88473,16520,,https://m.ydniu.com/kaijiang/pl5/sjh/2026169.html,页面明确标注为排列五五位模拟试机号，属于互联网模拟数据，不是官方试机号。,是,200,是,
3D之家/3d178,福彩3D,2026169,2026-06-28,832,342,,https://www.3d178.cn/kaijiang/2026/2026169.shtml,3D之家页面所列试机号；与彩宝网口径可能不同，原样独立保留。,否,200,是,
彩宝网/8200,福彩3D,2026169,2026-06-28,832,523,267,https://www.8200.cn/kjh/3d/2026169.htm,福彩3D页面口径：同时列出开机号与试机号。,否,200,是,
彩宝网/8200,排列三,2026170,2026-06-29,417,935,,https://www.8200.cn/kjh/p3/2026170.htm,排列三页面所列三位试机号；排列三与排列五共用同一期体彩摇奖流程。,否,200,是,
一定牛/ydniu,排列五,2026170,2026-06-29,41772,46932,,https://m.ydniu.com/kaijiang/pl5/sjh/2026170.html,页面明确标注为排列五五位模拟试机号，属于互联网模拟数据，不是官方试机号。,是,200,是,
3D之家/3d178,福彩3D,2026170,2026-06-29,805,861,,https://www.3d178.cn/kaijiang/2026/2026170.shtml,3D之家页面所列试机号；与彩宝网口径可能不同，原样独立保留。,否,200,是,
彩宝网/8200,福彩3D,2026170,2026-06-29,805,804,045,https://www.8200.cn/kjh/3d/2026170.htm,福彩3D页面口径：同时列出开机号与试机号。,否,200,是,
彩宝网/8200,排列三,2026171,2026-06-30,048,970,,https://www.8200.cn/kjh/p3/2026171.htm,排列三页面所列三位试机号；排列三与排列五共用同一期体彩摇奖流程。,否,200,是,
